DATETIME,LATITUDE,LONGITUDE
2021-12-30 12:40:46,41.54797299999999,-70.61118699999999
2021-12-30 12:41:14,41.54797299999998,-70.61118699999999
2021-12-30 12:41:44,41.54797299999998,-70.61118699999999
2021-12-30 12:42:14,41.54797299999998,-70.61118699999999
2021-12-30 12:42:44,41.547965533333326,-70.61118733333333
2021-12-30 12:43:14,41.54793966666667,-70.6111828
2021-12-30 12:43:44,41.54794,-70.611183
2021-12-30 12:44:14,41.54794243333334,-70.6111858666667
2021-12-30 12:44:44,41.54795020000001,-70.61119949999998
2021-12-30 12:45:14,41.54795359999999,-70.6112267
2021-12-30 12:45:44,41.5479568,-70.61123273333334
2021-12-30 12:46:14,41.547998266666674,-70.61123363333334
2021-12-30 12:46:44,41.54800213333333,-70.61121616666667
2021-12-30 12:47:14,41.54797393333333,-70.6112051333333
2021-12-30 12:47:44,41.54796263333334,-70.61119726666662
2021-12-30 12:48:14,41.547962000000005,-70.61119599999998
2021-12-30 12:48:44,41.547962000000005,-70.61119699999996
2021-12-30 12:49:14,41.547959766666665,-70.61120539999996
2021-12-30 12:49:44,41.54795773333333,-70.6112211
2021-12-30 12:50:14,41.54795736666668,-70.61122379999998
2021-12-30 12:50:31,41.547958,-70.611225
2021-12-30 12:50:46,41.54796438461537,-70.61122415384611
2021-12-30 12:51:14,41.54796699999998,-70.61122299999994
2021-12-30 12:51:44,41.54796699999998,-70.61122299999994
2021-12-30 12:52:14,41.54796699999998,-70.61122299999994
2021-12-30 12:52:44,41.54796699999998,-70.61122299999994
2021-12-30 12:53:14,41.54796369999999,-70.6112222
2021-12-30 12:53:44,41.54796493333332,-70.611222
2021-12-30 12:54:14,41.54796493333332,-70.611222
2021-12-30 12:54:44,41.54796393333332,-70.611222
2021-12-30 12:55:14,41.54796299999999,-70.611222
2021-12-30 12:55:44,41.54796266666668,-70.61122133333333
2021-12-30 12:56:14,41.547962000000005,-70.61122
2021-12-30 12:56:44,41.547962000000005,-70.61122
2021-12-30 12:57:14,41.54796053333335,-70.61122
2021-12-30 12:57:44,41.54796000000001,-70.61122
2021-12-30 12:58:14,41.54795993333335,-70.61121773333329
2021-12-30 12:58:44,41.54795810000001,-70.61120663333331
2021-12-30 12:59:14,41.54796233333333,-70.61119953333336
2021-12-30 12:59:44,41.547962566666655,-70.61119519999997
2021-12-30 13:00:14,41.54796299999999,-70.61119446666663
2021-12-30 13:00:31,41.547963,-70.611193
2021-12-30 13:00:46,41.54796242307692,-70.6111923846154
2021-12-30 13:01:14,41.54796100000001,-70.61119030000003
2021-12-30 13:01:44,41.54796193333334,-70.61118613333332
2021-12-30 13:02:14,41.54795973333334,-70.61118313333333
2021-12-30 13:02:44,41.54795763333333,-70.61118263333336
2021-12-30 13:03:14,41.54795766666668,-70.6111824
2021-12-30 13:03:44,41.54795470000001,-70.61118686666667
2021-12-30 13:04:14,41.54800099999999,-70.6112293
2021-12-30 13:04:44,41.54803543333333,-70.61127073333336
2021-12-30 13:05:14,41.54805673333331,-70.61126829999999
2021-12-30 13:05:44,41.54803060000001,-70.61125523333334
2021-12-30 13:06:14,41.54801099999998,-70.61124500000004
2021-12-30 13:06:44,41.54801023333332,-70.6112435666667
2021-12-30 13:07:14,41.54800256666667,-70.61123643333336
2021-12-30 13:07:44,41.548,-70.61123500000002
2021-12-30 13:08:14,41.54799679999999,-70.61123360000002
2021-12-30 13:08:44,41.54798196666668,-70.61122623333337
2021-12-30 13:09:14,41.5479712,-70.61121583333332
