DATETIME,LATITUDE,LONGITUDE
2021-12-01 22:07:11,41.547920625,-70.61109279166668
2021-12-01 22:07:26,41.54794483333333,-70.611092
2021-12-01 22:07:44,41.54795680000002,-70.61109359999999
2021-12-01 22:08:14,41.5479527,-70.61110599999999
2021-12-01 22:08:44,41.54795330000002,-70.61113076666665
2021-12-01 22:09:14,41.54797603333336,-70.61113096666668
2021-12-01 22:09:44,41.54797800000004,-70.61113099999999
2021-12-01 22:10:14,41.54797800000004,-70.61113
2021-12-01 22:10:44,41.54797800000004,-70.61113
2021-12-01 22:11:14,41.54797800000004,-70.61113033333335
2021-12-01 22:11:44,41.54797800000004,-70.61113106666667
2021-12-01 22:12:14,41.54797800000004,-70.61113
2021-12-01 22:12:44,41.54797800000004,-70.61113
2021-12-01 22:13:14,41.54797800000004,-70.61113
2021-12-01 22:13:44,41.54797800000004,-70.61112933333334
2021-12-01 22:14:14,41.54797800000004,-70.611128
2021-12-01 22:14:44,41.54797800000004,-70.611128
2021-12-01 22:15:14,41.54797800000004,-70.611128
2021-12-01 22:15:44,41.54796600000002,-70.61115939999999
2021-12-01 22:16:14,41.54794233333335,-70.6111833
2021-12-01 22:16:44,41.54789813333333,-70.61118890000002
2021-12-01 22:17:12,41.54788115999999,-70.61113727999998
2021-12-01 22:17:27,41.5478492,-70.6111354
2021-12-01 22:17:44,41.547836666666655,-70.61109723333335
2021-12-01 22:18:14,41.54786843333333,-70.61104553333332
2021-12-01 22:18:44,41.54790043333333,-70.61102103333332
2021-12-01 22:19:14,41.54794473333334,-70.61104619999999
2021-12-01 22:19:44,41.54796333333333,-70.61111366666664
2021-12-01 22:20:14,41.54792983333334,-70.61119146666667
2021-12-01 22:20:44,41.54791753333331,-70.6111607
2021-12-01 22:21:14,41.54787600000001,-70.61125983333335
2021-12-01 22:21:44,41.54780316666665,-70.61135686666667
2021-12-01 22:22:14,41.54779203333332,-70.61132803333332
2021-12-01 22:22:44,41.547834433333314,-70.61127716666667
2021-12-01 22:23:14,41.547850333333336,-70.61126830000002
2021-12-01 22:23:44,41.547854633333344,-70.61128266666667
2021-12-01 22:24:14,41.547877933333325,-70.61123
2021-12-01 22:24:44,41.54787699999998,-70.611222
2021-12-01 22:25:14,41.54787699999998,-70.611222
2021-12-01 22:25:44,41.5478772,-70.611222
2021-12-01 22:26:14,41.54787773333332,-70.611222
2021-12-01 22:26:44,41.547878,-70.611222
2021-12-01 22:27:12,41.54787799999998,-70.611222
2021-12-01 22:27:27,41.547878,-70.611222
2021-12-01 22:27:44,41.547878,-70.611222
2021-12-01 22:28:14,41.547878,-70.61122133333333
2021-12-01 22:28:44,41.547878,-70.61122193333334
2021-12-01 22:29:14,41.547878,-70.611222
2021-12-01 22:29:44,41.547878,-70.611222
2021-12-01 22:30:14,41.547878,-70.611222
2021-12-01 22:30:44,41.547878,-70.611222
2021-12-01 22:31:14,41.547878,-70.6112212
2021-12-01 22:31:44,41.547878,-70.61122
2021-12-01 22:32:14,41.547878,-70.61122
2021-12-01 22:32:44,41.547878,-70.61122040000001
2021-12-01 22:33:14,41.547878,-70.611222
2021-12-01 22:33:44,41.547878,-70.611222
2021-12-01 22:34:14,41.547878,-70.611222
2021-12-01 22:34:44,41.5478788,-70.61122239999995
2021-12-01 22:35:14,41.54787993333333,-70.61122303333329
2021-12-01 22:35:44,41.54788,-70.61122783333332
2021-12-01 22:36:14,41.54788,-70.61122999999999
2021-12-01 22:36:44,41.54788539999999,-70.61122879999999
2021-12-01 22:37:12,41.54793432000002,-70.61120000000003
2021-12-01 22:37:27,41.547942,-70.611195
2021-12-01 22:37:44,41.54794286666667,-70.61119499999997
2021-12-01 22:38:14,41.54794666666666,-70.61119363333331
2021-12-01 22:38:44,41.54794976666667,-70.61119106666669
2021-12-01 22:39:14,41.5479548,-70.6111877
2021-12-01 22:39:44,41.54795773333335,-70.61118800000003
2021-12-01 22:40:14,41.54795796666669,-70.61118800000003
2021-12-01 22:40:44,41.547958000000015,-70.61118800000003
2021-12-01 22:41:14,41.54795796666668,-70.61118800000003
2021-12-01 22:41:44,41.547957,-70.61118800000003
2021-12-01 22:42:14,41.547955733333325,-70.61118843333334
2021-12-01 22:42:44,41.54796339999998,-70.61116866666666
2021-12-01 22:43:14,41.54794923333334,-70.61118143333336
2021-12-01 22:43:44,41.547926233333335,-70.61121890000003
2021-12-01 22:44:14,41.54796026666666,-70.61117903333329
2021-12-01 22:44:44,41.54803280000001,-70.61113519999998
2021-12-01 22:45:14,41.54805853333333,-70.61110256666669
2021-12-01 22:45:44,41.54808013333334,-70.61110186666664
2021-12-01 22:46:14,41.5480612,-70.61111136666665
2021-12-01 22:46:44,41.54799506666669,-70.61115880000001
2021-12-01 22:47:12,41.54795532000001,-70.61121168000001
2021-12-01 22:47:27,41.5479422,-70.6112304
2021-12-01 22:47:44,41.547942,-70.61123300000003
2021-12-01 22:48:14,41.54792853333332,-70.61124163333331
2021-12-01 22:48:44,41.547899766666674,-70.6112419
2021-12-01 22:49:14,41.54792506666668,-70.61121066666666
2021-12-01 22:49:44,41.54789493333332,-70.61121963333333
2021-12-01 22:50:14,41.54795709999999,-70.61117843333332
2021-12-01 22:50:44,41.54794363333334,-70.61116009999998
2021-12-01 22:51:14,41.54797113333334,-70.61109820000001
2021-12-01 22:51:44,41.547992000000015,-70.61111916666667
2021-12-01 22:52:14,41.548007166666665,-70.61113676666668
2021-12-01 22:52:44,41.547971033333326,-70.61114626666668
2021-12-01 22:53:14,41.54794236666668,-70.61118050000002
2021-12-01 22:53:44,41.54794143333335,-70.61118956666668
2021-12-01 22:54:14,41.54793576666669,-70.61121800000001
2021-12-01 22:54:45,41.54792545454546,-70.61123609090909
2021-12-01 22:55:14,41.547986433333314,-70.61117036666666
2021-12-01 22:55:44,41.54800579999999,-70.6111732
2021-12-01 22:56:14,41.54801050000001,-70.61109699999999
2021-12-01 22:56:44,41.54804223333333,-70.61111003333332
2021-12-01 22:57:12,41.54805971999999,-70.6111088
2021-12-01 22:57:27,41.5480464,-70.611109
2021-12-01 22:57:44,41.54799870000001,-70.61110990000002
2021-12-01 22:58:14,41.54796653333333,-70.61111966666667
2021-12-01 22:58:44,41.54798186666666,-70.6111257
2021-12-01 22:59:14,41.54799076666667,-70.61113066666665
2021-12-01 22:59:44,41.547960366666665,-70.61117450000002
2021-12-01 23:00:14,41.547963933333335,-70.61120016666668
2021-12-01 23:00:44,41.54797,-70.61117540000001
2021-12-01 23:01:14,41.54796806666666,-70.611177
2021-12-01 23:01:44,41.547968,-70.611177
2021-12-01 23:02:14,41.547968,-70.611177
2021-12-01 23:02:44,41.54796713333331,-70.611177
2021-12-01 23:03:14,41.54796686666665,-70.61117626666667
2021-12-01 23:03:44,41.547964999999984,-70.611175
2021-12-01 23:04:14,41.547964999999984,-70.61117466666666
2021-12-01 23:04:44,41.547964999999984,-70.611173
2021-12-01 23:05:14,41.547964999999984,-70.61117243333328
2021-12-01 23:05:44,41.547964999999984,-70.61117199999995
2021-12-01 23:06:14,41.547964999999984,-70.61117199999995
2021-12-01 23:06:44,41.547964999999984,-70.61117119999996
2021-12-01 23:07:12,41.54796627999998,-70.61116999999996
2021-12-01 23:07:27,41.547967,-70.61117
2021-12-01 23:07:44,41.54796699999998,-70.61116999999996
2021-12-01 23:08:14,41.54796699999998,-70.61116999999996
2021-12-01 23:08:44,41.54796699999998,-70.61116999999996
2021-12-01 23:09:14,41.54796699999998,-70.6111705333333
2021-12-01 23:09:44,41.54796646666664,-70.61117199999995
2021-12-01 23:10:14,41.547964999999984,-70.61117199999995
2021-12-01 23:10:44,41.54796459999999,-70.61117293333334
2021-12-01 23:11:14,41.54796299999999,-70.61117373333333
2021-12-01 23:11:44,41.54796263333334,-70.6111770666667
2021-12-01 23:12:14,41.547953966666654,-70.6111847666667
2021-12-01 23:12:44,41.54795199999999,-70.61118800000003
2021-12-01 23:13:14,41.54794853333335,-70.61119100000002
2021-12-01 23:13:44,41.54794656666668,-70.6111968333333
2021-12-01 23:14:14,41.54791926666666,-70.6112056
2021-12-01 23:14:44,41.5479174,-70.6111939
2021-12-01 23:15:14,41.54795453333335,-70.61117776666666
2021-12-01 23:15:44,41.5479626,-70.61117676666666
2021-12-01 23:16:14,41.54794573333333,-70.61119076666667
2021-12-01 23:16:44,41.54794966666667,-70.61115393333333
2021-12-01 23:17:12,41.54792538461539,-70.61123465384614
2021-12-01 23:17:27,41.54796875,-70.6112335
2021-12-01 23:17:44,41.54795550000001,-70.61122236666668
2021-12-01 23:18:14,41.54794839999999,-70.6112282
2021-12-01 23:18:44,41.54791839999999,-70.61128469999998
2021-12-01 23:19:14,41.54790033333335,-70.61130826666664
2021-12-01 23:19:44,41.54794376666668,-70.61125583333333
2021-12-01 23:20:14,41.54795183333333,-70.611251
2021-12-01 23:20:44,41.54796669999998,-70.61124313333333
2021-12-01 23:21:14,41.547987,-70.61123700000003
2021-12-01 23:21:44,41.547987,-70.61123700000003
2021-12-01 23:22:14,41.54798533333334,-70.61123573333336
2021-12-01 23:22:44,41.5479862,-70.61122646666666
2021-12-01 23:23:14,41.547977099999976,-70.61120530000002
2021-12-01 23:23:44,41.54797503333334,-70.61119516666666
2021-12-01 23:24:14,41.54796466666667,-70.61118416666669
2021-12-01 23:24:44,41.547958466666685,-70.61117639999999
2021-12-01 23:25:14,41.547958000000015,-70.611173
2021-12-01 23:25:44,41.547958000000015,-70.611173
2021-12-01 23:26:14,41.547958000000015,-70.611173
2021-12-01 23:26:44,41.547958000000015,-70.611173
2021-12-01 23:27:12,41.547958,-70.611173
2021-12-01 23:27:27,41.547958,-70.611173
2021-12-01 23:27:44,41.547958000000015,-70.611173
2021-12-01 23:28:14,41.547958000000015,-70.611173
2021-12-01 23:28:44,41.547958000000015,-70.611173
2021-12-01 23:29:14,41.547958000000015,-70.611173
2021-12-01 23:29:44,41.547958000000015,-70.611173
2021-12-01 23:30:14,41.5479496,-70.61118776666667
2021-12-01 23:30:44,41.54797213333334,-70.61118119999999
2021-12-01 23:31:14,41.54792483333334,-70.61120539999999
2021-12-01 23:31:44,41.54795463333334,-70.61119989999999
2021-12-01 23:32:14,41.54794260000001,-70.61120133333334
2021-12-01 23:32:44,41.54792746666664,-70.61119079999999
2021-12-01 23:33:14,41.54793300000004,-70.61119299999997
2021-12-01 23:33:44,41.547933900000025,-70.61119296666665
2021-12-01 23:34:14,41.54794679999999,-70.61119040000003
2021-12-01 23:34:44,41.54795383333333,-70.61119000000002
2021-12-01 23:35:14,41.547955,-70.61119000000002
2021-12-01 23:35:44,41.54795613333333,-70.61119000000002
2021-12-01 23:36:14,41.547957,-70.61119000000002
2021-12-01 23:36:44,41.547957,-70.61119000000002
2021-12-01 23:37:12,41.547957,-70.61119000000002
2021-12-01 23:37:27,41.547957,-70.61119
2021-12-01 23:37:44,41.54795609999998,-70.61117193333332
2021-12-01 23:38:14,41.54793803333335,-70.61114456666668
2021-12-01 23:38:44,41.54792823333332,-70.61115356666666
2021-12-01 23:39:14,41.547926333333336,-70.61119233333332
2021-12-01 23:39:44,41.54792780000001,-70.6111951
2021-12-01 23:40:14,41.54793500000003,-70.61118699999999
2021-12-01 23:40:44,41.54793500000003,-70.61118506666665
2021-12-01 23:41:14,41.54793600000003,-70.61118559999998
2021-12-01 23:41:44,41.547937000000026,-70.61118493333332
2021-12-01 23:42:14,41.54793926666666,-70.61118093333337
2021-12-01 23:42:44,41.54793826666666,-70.61118173333337
2021-12-01 23:43:14,41.54794133333333,-70.61118289999999
2021-12-01 23:43:44,41.547942,-70.6111834
2021-12-01 23:44:14,41.547942,-70.61118499999999
2021-12-01 23:44:44,41.54794033333334,-70.61118499999999
2021-12-01 23:45:14,41.54794013333333,-70.61118499999999
2021-12-01 23:45:44,41.5479418,-70.61118453333332
2021-12-01 23:46:14,41.54794263333335,-70.61118156666672
2021-12-01 23:46:44,41.54794300000001,-70.61118000000005
2021-12-01 23:47:12,41.547943,-70.61118000000005
2021-12-01 23:47:27,41.547943,-70.61118
2021-12-01 23:47:44,41.54794223333332,-70.61117883333335
2021-12-01 23:48:14,41.54794,-70.611177
2021-12-01 23:48:44,41.54794,-70.611177
2021-12-01 23:49:14,41.5479397,-70.61117730000001
2021-12-01 23:49:44,41.547938,-70.61117800000005
2021-12-01 23:50:14,41.547935366666685,-70.61117706666667
2021-12-01 23:50:44,41.54790336666668,-70.61118396666666
2021-12-01 23:51:14,41.54784276666668,-70.61116320000001
2021-12-01 23:51:44,41.547858600000005,-70.61117506666668
2021-12-01 23:52:14,41.54787243333335,-70.61116519999999
2021-12-01 23:52:44,41.547828,-70.61114136666666
2021-12-01 23:53:14,41.54785566666668,-70.61115006666667
2021-12-01 23:53:44,41.54786343333334,-70.61116063333334
2021-12-01 23:54:14,41.54788689999999,-70.61117603333332
2021-12-01 23:54:44,41.5478799,-70.61121056666666
2021-12-01 23:55:14,41.547877633333336,-70.61122833333333
2021-12-01 23:55:44,41.54781990000001,-70.61119830000001
2021-12-01 23:56:14,41.54780043333333,-70.61118140000002
2021-12-01 23:56:44,41.54780676666668,-70.61118693333331
2021-12-01 23:57:12,41.54784011538462,-70.61120026923075
2021-12-02 00:00:47,41.54794395833334,-70.61122833333333
2021-12-02 00:01:14,41.54794413333334,-70.61123563333334
2021-12-02 00:01:44,41.547937266666686,-70.61119893333333
2021-12-02 00:02:14,41.547926466666674,-70.61120690000001
2021-12-02 00:02:44,41.54792556666665,-70.61118776666666
2021-12-02 00:03:14,41.54796073333333,-70.61117443333335
2021-12-02 00:03:44,41.54797363333331,-70.61119696666665
2021-12-02 00:04:14,41.54797393333331,-70.6111991666667
2021-12-02 00:04:44,41.54797296666665,-70.61120093333334
2021-12-02 00:05:14,41.547972,-70.61120766666664
2021-12-02 00:05:44,41.547972,-70.61121200000001
2021-12-02 00:06:14,41.54797066666667,-70.61121200000001
2021-12-02 00:06:44,41.547971833333314,-70.61120856666668
2021-12-02 00:07:14,41.54797299999998,-70.61119529999998
2021-12-02 00:07:44,41.54797333333331,-70.61119493333331
2021-12-02 00:08:14,41.54797479999998,-70.61119326666663
2021-12-02 00:08:44,41.54797426666664,-70.61119536666664
2021-12-02 00:09:14,41.54797299999998,-70.61119699999996
2021-12-02 00:09:44,41.54797353333331,-70.61119780000004
2021-12-02 00:10:12,41.54797499999998,-70.61119699999996
2021-12-02 00:10:27,41.547975,-70.611197
2021-12-02 00:10:44,41.54797499999997,-70.61119699999996
2021-12-02 00:11:14,41.54797499999997,-70.61119699999996
2021-12-02 00:11:44,41.547977566666695,-70.61119716666666
2021-12-02 00:12:14,41.54798000000003,-70.61119743333333
2021-12-02 00:12:44,41.54798000000003,-70.61119913333337
2021-12-02 00:13:14,41.54798000000003,-70.61119953333336
2021-12-02 00:13:44,41.54798000000003,-70.61119800000004
2021-12-02 00:14:14,41.54798000000003,-70.61119800000004
2021-12-02 00:14:44,41.54798000000003,-70.61119800000004
2021-12-02 00:15:14,41.5479780666667,-70.61119800000004
2021-12-02 00:15:44,41.54797800000004,-70.61119860000004
2021-12-02 00:16:14,41.547977399999965,-70.61119619999998
2021-12-02 00:16:44,41.54797699999997,-70.61119499999997
2021-12-02 00:17:14,41.54797699999997,-70.61119493333331
2021-12-02 00:17:44,41.54797800000004,-70.61119100000002
2021-12-02 00:18:14,41.54797746666664,-70.61118900000002
2021-12-02 00:18:44,41.54797463333332,-70.61118733333332
2021-12-02 00:19:14,41.54794900000001,-70.61116276666667
2021-12-02 00:19:45,41.54793592592594,-70.61113788888889
2021-12-02 00:20:12,41.547976960000014,-70.61107687999998
2021-12-02 00:20:27,41.5479758,-70.6111374
2021-12-02 00:20:44,41.54796269999999,-70.6111698
2021-12-02 00:21:14,41.54795803333332,-70.61122950000001
2021-12-02 00:21:44,41.54797266666666,-70.61122466666664
2021-12-02 00:22:14,41.54796746666664,-70.61119010000003
2021-12-02 00:22:44,41.54796699999998,-70.61118800000003
2021-12-02 00:23:14,41.54796699999998,-70.61118703333332
2021-12-02 00:23:44,41.547967766666666,-70.61118730000001
2021-12-02 00:24:14,41.547968,-70.61118699999999
2021-12-02 00:24:44,41.547968,-70.61118699999999
2021-12-02 00:25:14,41.547968,-70.61118699999999
2021-12-02 00:25:44,41.547968,-70.61118699999999
2021-12-02 00:26:14,41.54796709999998,-70.61118699999999
2021-12-02 00:26:44,41.54796699999998,-70.61118699999999
2021-12-02 00:27:14,41.547954166666656,-70.61118353333333
2021-12-02 00:27:44,41.54790566666667,-70.61117740000002
2021-12-02 00:28:14,41.54783573333332,-70.61117236666665
2021-12-02 00:28:44,41.54781040000001,-70.61114956666664
2021-12-02 00:29:14,41.54781213333333,-70.61115199999996
2021-12-02 00:29:44,41.54781299999999,-70.6111505333333
2021-12-02 00:30:12,41.54781476000001,-70.61114608000003
2021-12-02 00:30:27,41.547815,-70.611145
2021-12-02 00:30:44,41.54781499999999,-70.61114500000002
2021-12-02 00:31:14,41.54782793333332,-70.61113456666664
2021-12-02 00:31:44,41.547828866666656,-70.61112499999996
2021-12-02 00:32:14,41.54782799999999,-70.61112499999996
2021-12-02 00:32:44,41.54782873333332,-70.61112499999996
2021-12-02 00:33:14,41.54784656666668,-70.6111299
2021-12-02 00:33:44,41.54787763333333,-70.61113283333329
2021-12-02 00:34:14,41.547878,-70.61113299999994
2021-12-02 00:34:44,41.547877633333314,-70.61113299999994
2021-12-02 00:35:14,41.54787586666665,-70.61113299999994
2021-12-02 00:35:44,41.54787499999998,-70.61113299999994
2021-12-02 00:36:14,41.54787499999998,-70.6111330666666
2021-12-02 00:36:44,41.54789343333334,-70.61113843333334
2021-12-02 00:37:14,41.54791366666665,-70.61116456666667
2021-12-02 00:37:44,41.547896666666674,-70.61120303333331
2021-12-02 00:38:14,41.547893,-70.61120699999996
2021-12-02 00:38:44,41.547893,-70.61120639999997
2021-12-02 00:39:14,41.547893,-70.61120499999997
2021-12-02 00:39:44,41.547893,-70.61120499999997
2021-12-02 00:40:12,41.54789300000001,-70.61120453846152
2021-12-02 00:40:27,41.547893,-70.611203
2021-12-02 00:40:44,41.547893,-70.61120299999997
2021-12-02 00:41:14,41.547893,-70.6112028
2021-12-02 00:41:44,41.547893,-70.61120200000003
2021-12-02 00:42:14,41.547893,-70.6112006666667
2021-12-02 00:42:44,41.547893,-70.61119906666671
2021-12-02 00:43:14,41.54789250000002,-70.61119800000004
2021-12-02 00:43:44,41.547892000000026,-70.61119800000004
2021-12-02 00:44:14,41.547892000000026,-70.61119766666667
2021-12-02 00:44:44,41.54789120000002,-70.61119699999996
2021-12-02 00:45:14,41.54789000000003,-70.61119699999996
2021-12-02 00:45:44,41.54789000000003,-70.61119659999996
2021-12-02 00:46:14,41.54789000000003,-70.61119499999997
2021-12-02 00:46:44,41.54788820000003,-70.61119499999997
2021-12-02 00:47:14,41.54788800000004,-70.61119499999997
2021-12-02 00:47:44,41.547882966666656,-70.61118929999999
2021-12-02 00:48:14,41.547873066666654,-70.61118426666665
2021-12-02 00:48:44,41.54787499999998,-70.61118499999999
2021-12-02 00:49:14,41.54787526666665,-70.61118633333332
2021-12-02 00:49:44,41.54787699999998,-70.61118746666669
2021-12-02 00:50:12,41.54787699999998,-70.61118800000003
2021-12-02 00:50:27,41.547877,-70.611188
2021-12-02 00:50:44,41.54787786666667,-70.61118986666669
2021-12-02 00:51:14,41.547878,-70.61119000000002
2021-12-02 00:51:44,41.54788229999998,-70.61118606666668
2021-12-02 00:52:14,41.547903600000026,-70.61117826666667
2021-12-02 00:52:44,41.547916107142846,-70.61117482142856
2021-12-02 00:53:14,41.54794263333334,-70.61117240000002
2021-12-02 00:53:44,41.5479424,-70.61117170000001
2021-12-02 00:54:14,41.54794,-70.611173
2021-12-02 00:54:44,41.54794,-70.611173
2021-12-02 00:55:14,41.54793926666666,-70.611173
2021-12-02 00:55:44,41.547938,-70.611173
2021-12-02 00:56:14,41.54793590000002,-70.611173
2021-12-02 00:56:44,41.54793500000003,-70.611173
2021-12-02 00:57:14,41.54793500000003,-70.611173
2021-12-02 00:57:44,41.54793500000003,-70.6111727333333
2021-12-02 00:58:14,41.54793500000003,-70.61117199999995
2021-12-02 00:58:44,41.54793500000003,-70.61117199999995
2021-12-02 00:59:14,41.54793500000003,-70.61117199999995
2021-12-02 00:59:44,41.54793500000003,-70.61117199999995
2021-12-02 01:00:12,41.54793500000002,-70.61117199999995
2021-12-02 01:00:27,41.547935,-70.611172
2021-12-02 01:00:44,41.54793500000003,-70.61117186666662
2021-12-02 01:01:14,41.54793500000003,-70.61116999999996
2021-12-02 01:01:44,41.54793500000003,-70.61117099999996
2021-12-02 01:02:14,41.54793353333336,-70.61117199999995
2021-12-02 01:02:44,41.54793300000004,-70.61117199999995
2021-12-02 01:03:14,41.54793300000004,-70.61117099999996
2021-12-02 01:03:44,41.547932133333305,-70.61116403333331
2021-12-02 01:04:14,41.54793266666664,-70.61115999999997
2021-12-02 01:04:44,41.547938,-70.61115999999997
2021-12-02 01:05:14,41.547938,-70.61115999999997
2021-12-02 01:05:44,41.547964033333336,-70.61112576666667
2021-12-02 01:06:14,41.54792369999999,-70.61119973333334
2021-12-02 01:06:44,41.54789636666666,-70.6112039
2021-12-02 01:07:14,41.54792083333332,-70.61117446666667
2021-12-02 01:07:44,41.54792553333334,-70.61120620000001
2021-12-02 01:08:14,41.547912833333335,-70.61124589999999
2021-12-02 01:08:44,41.54791146666667,-70.61122106666663
2021-12-02 01:09:14,41.54791453333334,-70.6111792333333
2021-12-02 01:09:44,41.54792426666666,-70.61116493333333
2021-12-02 01:10:12,41.54795446153847,-70.61118169230768
2021-12-02 01:10:27,41.54798275,-70.6111775
2021-12-02 01:10:44,41.547988333333336,-70.6111696
2021-12-02 01:11:14,41.54801406666666,-70.61114556666666
2021-12-02 01:11:44,41.54803346666667,-70.6111261333333
2021-12-02 01:12:14,41.54799683333332,-70.6111345666667
2021-12-02 01:12:44,41.547994266666656,-70.61115356666666
2021-12-02 01:13:14,41.54799923333334,-70.6111659333333
2021-12-02 01:13:44,41.54800266666668,-70.61117296666664
2021-12-02 01:14:14,41.5480043,-70.61117693333337
2021-12-02 01:14:44,41.54801233333332,-70.6111776
2021-12-02 01:15:14,41.54800953333332,-70.6111876666667
2021-12-02 01:15:44,41.548008066666654,-70.61119176666666
2021-12-02 01:16:14,41.548007866666666,-70.61119359999998
2021-12-02 01:16:44,41.5480085,-70.61119306666664
2021-12-02 01:17:14,41.54800799999999,-70.61119299999997
2021-12-02 01:17:44,41.548007100000014,-70.61119443333332
2021-12-02 01:18:14,41.54800500000001,-70.61119800000004
2021-12-02 01:18:44,41.54800500000001,-70.61119790000004
2021-12-02 01:19:14,41.54800500000001,-70.61119729999999
2021-12-02 01:19:44,41.54800486666668,-70.61119703333334
2021-12-02 01:20:13,41.548005,-70.61119499999997
2021-12-02 01:20:28,41.54800333333333,-70.61119666666667
2021-12-02 01:20:44,41.54801653333332,-70.61119433333336
2021-12-02 01:21:14,41.54801636666665,-70.61113966666663
2021-12-02 01:21:44,41.54798893333335,-70.61113786666667
2021-12-02 01:22:14,41.54797496666664,-70.6111303
2021-12-02 01:22:44,41.54797203333333,-70.611128
2021-12-02 01:23:14,41.547972,-70.611128
2021-12-02 01:23:44,41.54797133333334,-70.61112766666663
2021-12-02 01:24:14,41.54796553333332,-70.61112759999999
2021-12-02 01:24:44,41.547938300000006,-70.61113433333337
2021-12-02 01:25:14,41.547963566666674,-70.61114593333333
