DATETIME,TEMPERATURE,PRESSURE,LATITUDE,LONGITUDE
2022-01-05 15:34:48,6.8,0.8,41.548001,-70.611114
2022-01-05 15:34:50,6.0,1.8,41.548001,-70.611114
2022-01-05 15:38:47,6.5,2.8,41.548001,-70.611114
2022-01-05 15:43:47,6.2,2.8,41.548001,-70.611114
2022-01-05 15:48:47,6.0,2.8,41.548001,-70.611114
2022-01-05 15:51:24,6.3,0.7,41.548001,-70.611114
