DATETIME,TEMPERATURE,PRESSURE,LATITUDE,LONGITUDE
2022-01-04 17:52:21,0.1,1.0,41.548003,-70.611094
2022-01-04 17:52:24,0.0,2.1,41.548003,-70.611094
2022-01-04 17:57:24,1.1,2.9,41.548003,-70.611094
2022-01-04 18:02:24,1.1,2.9,41.548003,-70.611094
2022-01-04 18:07:24,1.1,2.9,41.548003,-70.611094
2022-01-04 18:12:24,1.1,2.8,41.548003,-70.611094
2022-01-04 18:15:17,0.0,1.2,41.548003,-70.611094
