DATETIME,TEMPERATURE,PRESSURE,LATITUDE,LONGITUDE
2022-01-10 15:47:08,4.1,1.1,41.547998,-70.61104
2022-01-10 15:47:11,3.6,2.2,41.547998,-70.61104
2022-01-10 15:52:11,5.0,3.0,41.547998,-70.61104
2022-01-10 15:57:11,4.9,3.0,41.547998,-70.61104
2022-01-10 16:02:11,4.8,3.1,41.547998,-70.61104
2022-01-10 16:07:11,4.7,3.0,41.547998,-70.61104
2022-01-10 16:12:11,4.7,2.9,41.547998,-70.61104
2022-01-10 16:17:11,4.6,2.9,41.547998,-70.61104
2022-01-10 16:19:38,3.6,1.8,41.547998,-70.61104
